subject	locus	est_counts	tpm
ERR188156	HLA-DOA	3260.99651	48.656365
ERR188156	HLA-DOB	493.0246	17.64177
ERR188156	HLA-DPA1	29361.026520000003	900.575479
ERR188156	HLA-DPB1	9441.03089	357.544558
ERR188156	HLA-DQA1	15618.21566	761.05099
ERR188156	HLA-DQB1	9733.9984	511.00531
ERR188156	HLA-DRA	62353.968080000006	2453.0691330000004
ERR188156	HLA-DRB1	33794.740000000005	1371.5520000000001
ERR188156	HLA-DRB5	12436.7	462.886
ERR188156	HLA-E	23507.923600000002	441.66664
ERR188156	HLA-F	5375.2181	320.15220999999997
ERR188156	HLA-G	252.22736	11.197218
ERR188157	HLA-A	66900.154933364	2152.4401865953
ERR188157	HLA-B	103353.07031	3549.888992
ERR188157	HLA-C	42171.6233	1607.18145
ERR188157	HLA-DMA	5758.80529	220.977738
ERR188157	HLA-DMB	3122.6077	89.37037299999999
ERR188157	HLA-DOA	5438.0017	72.91393199999999
ERR188157	HLA-DOB	607.0415	19.902240000000003
ERR188157	HLA-DPA1	37289.01728	1045.142429
ERR188157	HLA-DPB1	12577.08278	455.73144
ERR188157	HLA-DQA1	18774.567799999997	810.98146
ERR188157	HLA-DQB1	9254.4912	384.522906
ERR188157	HLA-DRA	86532.02399999999	3121.13677
ERR188157	HLA-DRB1	48581.49	1790.565
ERR188157	HLA-DRB5	12965.6	439.595
ERR188157	HLA-E	25075.984	424.98009
ERR188157	HLA-F	6874.04343	350.239336
ERR188157	HLA-G	29.2924	0.905522
ERR188159	HLA-A	50363.71752	1878.939523
ERR188159	HLA-B	63822.6361	2614.4232399999996
ERR188159	HLA-C	21502.86797	914.994522
ERR188159	HLA-DMA	3463.9982	166.75849
ERR188159	HLA-DMB	3464.9992	108.03771
ERR188159	HLA-DOA	2435.0001700000003	44.324794
ERR188159	HLA-DOB	448.079	18.5998
ERR188159	HLA-DPA1	15823.82395	542.731953
ERR188159	HLA-DPB1	7257.86493	356.356079
ERR188159	HLA-DQA1	9312.91488	521.628781
ERR188159	HLA-DQB1	6929.8689	472.12380799999994
ERR188159	HLA-DRA	40689	1811.2
ERR188159	HLA-DRB1	19859.54	979.829
ERR188159	HLA-DRB5	4006.49	180.502
ERR188159	HLA-E	23262.063000000002	496.5505
ERR188159	HLA-F	4844.26277	321.70187599999997
ERR188159	HLA-G	122.67971	6.036538
ERR188160	HLA-A	37179.49521	1478.367336
ERR188160	HLA-B	39213.4755	1698.27395
ERR188160	HLA-C	20504.80332	918.465566
ERR188160	HLA-DMA	2484.88214	130.133604
ERR188160	HLA-DMB	2159.7445	74.86401
ERR188160	HLA-DOA	1595.99836	30.61198
ERR188160	HLA-DOB	300.2033	13.728180000000002
ERR188160	HLA-DPA1	16759.5262	575.84117
ERR188160	HLA-DPB1	4601.20554	217.774688
ERR188160	HLA-DQA1	5588.76802	309.539293
ERR188160	HLA-DQB1	3615.7856	254.13055699999998
ERR188160	HLA-DRA	31843.967500000002	1489.85714
ERR188160	HLA-DRB1	7834.4400000000005	444.16499999999996
ERR188160	HLA-DRB5	2374.98	112.022
ERR188160	HLA-E	13265.0833	299.12465
ERR188160	HLA-F	4300.4604303940005	281.9485177742
ERR188160	HLA-G	61.4623	3.06782
ERR188161	HLA-A	62748.38237	2178.257493
ERR188161	HLA-B	59523.0634	2280.1929299999997
ERR188161	HLA-C	31897.8537	1183.2774299999999
ERR188161	HLA-DMA	1204.99919	67.391609
ERR188161	HLA-DMB	555.0003399999999	22.431664
ERR188161	HLA-DOA	1238.99991	31.776120000000002
ERR188161	HLA-DOB	160.49429999999998	8.102917
ERR188161	HLA-DPA1	11479.0111	439.113637
ERR188161	HLA-DPB1	3292.9997	160.259896
ERR188161	HLA-DQA1	4622.03136	270.580431
ERR188161	HLA-DQB1	8198.46146	550.328194
ERR188161	HLA-DRA	22397.9712	1186.75176
ERR188161	HLA-DRB1	6017.698	312.6971
ERR188161	HLA-DRB5	5300.06	254.078
ERR188161	HLA-E	15791.8203	327.12845
ERR188161	HLA-F	5369.105329999999	286.960322
ERR188161	HLA-G	6.98524	0.310119
ERR188163	HLA-A	46106.274430000005	1497.7547
ERR188163	HLA-B	63116.736000000004	2171.58232
ERR188163	HLA-C	36577.2919	1321.24115
ERR188163	HLA-DMA	3718.99836	152.21595200000002
ERR188163	HLA-DMB	1969.9969199999998	66.19393099999999
ERR188163	HLA-DOA	1822.00064	26.278015
ERR188163	HLA-DOB	516.1179999999999	18.74236
ERR188163	HLA-DPA1	18733.9997	501.96607
ERR188163	HLA-DPB1	7058.2700350000005	265.4153246
ERR188163	HLA-DQA1	14214.573489999999	550.200784
ERR188163	HLA-DQB1	7816.57378	446.85294999999996
ERR188163	HLA-DRA	50723.972	1904.27189
ERR188163	HLA-DRB1	17250.8	727.583
ERR188163	HLA-DRB5	3578.7	137.1
ERR188163	HLA-E	14819.5299	260.88632
ERR188163	HLA-F	4008.58643	204.59053699999998
ERR188163	HLA-G	132.62381	5.513666
ERR188164	HLA-A	74136.0036	1796.27665
ERR188164	HLA-B	87760.09300000001	2227.1831859999998
ERR188164	HLA-C	41279.186799999996	1078.6984300000001
ERR188164	HLA-DMA	2900.8835299999996	96.56054400000001
ERR188164	HLA-DMB	1788.5808	51.690136
ERR188164	HLA-DOA	2121.00244	25.198002
ERR188164	HLA-DOB	326.5302	10.162478
ERR188164	HLA-DPA1	18039.01179	430.325478
ERR188164	HLA-DPB1	9550.99143	294.43627399999997
ERR188164	HLA-DQA1	13317.801010000001	463.492458
ERR188164	HLA-DQB1	10138.9706	354.93366999999995
ERR188164	HLA-DRA	55678.954	1803.4601
ERR188164	HLA-DRB1	19135.928	624.517
ERR188164	HLA-DRB5	9150.56	284.432
ERR188164	HLA-E	21069.6897	305.84579
ERR188164	HLA-F	7248.60073	289.40369
ERR188164	HLA-G	96.885014	3.2629467
ERR188166	HLA-A	72774.94253	1525.8662766999998
ERR188166	HLA-B	116719.1619	2551.24222
ERR188166	HLA-C	63316.9321	1430.58329
ERR188166	HLA-DMA	4117.0010999999995	115.389946
ERR188166	HLA-DMB	2415.0007	59.502016000000005
ERR188166	HLA-DOA	2216.0016100000003	22.159436999999997
ERR188166	HLA-DOB	682.7696000000001	17.923471
ERR188166	HLA-DPA1	16360.02024	331.00935999999996
ERR188166	HLA-DPB1	7298.43473	184.4441054
ERR188166	HLA-DQA1	11349.8425	371.664787
ERR188166	HLA-DQB1	9923.9191	359.87372400000004
ERR188166	HLA-DRA	44934.9761	1225.74289
ERR188166	HLA-DRB1	26699.08	757.019
ERR188166	HLA-DRB5	5949.21	156.471
ERR188166	HLA-E	26968.4767	331.52932
ERR188166	HLA-F	6824.0663	239.547654
ERR188166	HLA-G	370.6812	10.385386
ERR188167	HLA-A	49403.4301	1617.37653
ERR188167	HLA-B	74216.2638	2612.984027
ERR188167	HLA-C	47038.7661	1760.2904700000001
ERR188167	HLA-DMA	2584.00303	110.371329
ERR188167	HLA-DMB	2699.996	87.71453699999999
ERR188167	HLA-DOA	1871.9977999999999	27.849417000000003
ERR188167	HLA-DOB	442.0003	16.30442
ERR188167	HLA-DPA1	15141.99592	426.004836
ERR188167	HLA-DPB1	7583.36591	311.503378
ERR188167	HLA-DQA1	10749.0695	466.57652
ERR188167	HLA-DQB1	4408.213	274.70263
ERR188167	HLA-DRA	38565.013000000006	1522.82804
ERR188167	HLA-DRB1	27000.7	1129.2553
ERR188167	HLA-DRB5	3461.71	136.162
ERR188167	HLA-E	19432.0072	361.80763
ERR188167	HLA-F	6926.65127	403.01781
ERR188167	HLA-G	149.517795597	6.4103560979
ERR188168	HLA-A	86511.90546000001	2759.715151
ERR188168	HLA-B	89469.11219999999	2995.92796
ERR188168	HLA-C	52910.25066	2074.243644
ERR188168	HLA-DMA	5306.57593	178.421272
ERR188168	HLA-DMB	2497.98538	67.02896
ERR188168	HLA-DOA	4352.00055	50.619747999999994
ERR188168	HLA-DOB	551.6252999999999	15.94216
ERR188168	HLA-DPA1	35059.02067	877.280183
ERR188168	HLA-DPB1	9556.28411	300.22875799999997
ERR188168	HLA-DQA1	31149.5043	1123.562951
ERR188168	HLA-DQB1	21488.84403	645.192206
ERR188168	HLA-DRA	72564.97	2278.2002
ERR188168	HLA-DRB1	38818.79	1244.1877000000002
ERR188168	HLA-DRB5	12466.6	378.148
ERR188168	HLA-E	34559.3085	545.4051499999999
ERR188168	HLA-F	7113.82444	418.03648400000003
ERR188168	HLA-G	151.2953	4.962067
ERR188169	HLA-A	96045.8712	2340.7290203000002
ERR188169	HLA-B	117705.8462	2972.432738
ERR188169	HLA-C	61213.0259	2191.01096
ERR188169	HLA-DMA	6708.997130000001	166.6295576
ERR188169	HLA-DMB	5342.999	107.67717999999999
ERR188169	HLA-DOA	4918.9935	43.035335999999994
ERR188169	HLA-DOB	1348.7385000000002	29.38409
ERR188169	HLA-DPA1	39191.9718	704.46966
ERR188169	HLA-DPB1	17044.52369	431.98083499999996
ERR188169	HLA-DQA1	42605.474	1053.4587000000001
ERR188169	HLA-DQB1	29747.38522	741.451579
ERR188169	HLA-DRA	102279.76	2370.27723
ERR188169	HLA-DRB1	59851.16	1483.569
ERR188169	HLA-DRB5	7339.5	166.507
ERR188169	HLA-E	27890.3084	330.58085
ERR188169	HLA-F	8346.01174	367.872164
ERR188169	HLA-G	262.66446	7.7160474
ERR188171	HLA-A	66278.8432	1910.206067
ERR188171	HLA-B	81097.36099999999	2494.7401
ERR188171	HLA-C	48546.519	1522.5292100000001
ERR188171	HLA-DMA	4758.9134	191.96424199999998
ERR188171	HLA-DMB	4267.7982999999995	134.55354
ERR188171	HLA-DOA	4586.002549999999	65.833421
ERR188171	HLA-DOB	828.6433900000001	29.297902
ERR188171	HLA-DPA1	32509.26609	958.76351
ERR188171	HLA-DPB1	19875.9566	768.959655
ERR188171	HLA-DQA1	20703.40307	1030.173689
ERR188171	HLA-DQB1	7026.703399999999	377.918937
ERR188171	HLA-DRA	91519.04400000001	3455.6878
ERR188171	HLA-DRB1	51057.69	2002.54
ERR188171	HLA-DRB5	10593.7	381.515
ERR188171	HLA-E	31939.934999999998	540.23567
ERR188171	HLA-F	7649.062199999999	367.151572
ERR188171	HLA-G	46.925329999999995	1.512873
ERR188172	HLA-A	39086.400069999996	1691.500157
ERR188172	HLA-B	60084.410500000005	2701.93624
ERR188172	HLA-C	19332.865299999998	955.2521
ERR188172	HLA-DMA	5706.9106	256.82747
ERR188172	HLA-DMB	3221.4089	114.957375
ERR188172	HLA-DOA	3986.99919	59.267917000000004
ERR188172	HLA-DOB	1169.9183999999998	44.71857
ERR188172	HLA-DPA1	27784.95404	818.429474
ERR188172	HLA-DPB1	13555.34129	565.4307150000001
ERR188172	HLA-DQA1	16278.3097	753.77446
ERR188172	HLA-DQB1	8031.1629	446.41943
ERR188172	HLA-DRA	77108.029	3117.22495
ERR188172	HLA-DRB1	47853.13	2195.683
ERR188172	HLA-DRB5	9296.99	384.984
ERR188172	HLA-E	12884.7466	269.65595
ERR188172	HLA-F	3544.529512956	250.29332080866
ERR188172	HLA-G	34.26421439248	1.670147257996
ERR188173	HLA-A	80448.53636	2554.672854
ERR188173	HLA-B	92093.196	3143.60039
ERR188173	HLA-C	47096.0559	1664.5544399999999
ERR188173	HLA-DMA	6728.949140000001	283.79414399999996
ERR188173	HLA-DMB	4852.4529	151.19622
ERR188173	HLA-DOA	3546.9973099999997	48.097913
ERR188173	HLA-DOB	845.6593499999999	30.077676
ERR188173	HLA-DPA1	25654.96966	692.109921
ERR188173	HLA-DPB1	13786.558200000001	528.271679
ERR188173	HLA-DQA1	23393.8318	932.4946199999999
ERR188173	HLA-DQB1	8774.875189999999	630.533497
ERR188173	HLA-DRA	61841.041	2343.9479
ERR188173	HLA-DRB1	34444.310000000005	1387.9167
ERR188173	HLA-DRB5	12562.3	478.172
ERR188173	HLA-E	25759.754299999997	457.14942
ERR188173	HLA-F	6665.9378	371.735456
ERR188173	HLA-G	50.15872	1.9775880000000001
ERR188176	HLA-A	37590.70302	1705.6557839999998
ERR188176	HLA-B	63607.34508	2918.983736
ERR188176	HLA-C	28846.144119999997	1478.236294
ERR188176	HLA-DMA	5415.8894	223.37104000000002
ERR188176	HLA-DMB	3403.7129999999997	106.92071
ERR188176	HLA-DOA	4484.99657	63.77545
ERR188176	HLA-DOB	1207.7247000000002	42.91654
ERR188176	HLA-DPA1	19696.0035	572.93979
ERR188176	HLA-DPB1	14333.13185	697.6872418
ERR188176	HLA-DQA1	14865.316280000001	673.714617
ERR188176	HLA-DQB1	6830.7904	358.542115
ERR188176	HLA-DRA	73268.024	2858.8367900000003
ERR188176	HLA-DRB1	41091.78	1767.952
ERR188176	HLA-DRB5	8238.78	319.366
ERR188176	HLA-E	18483.1033	374.78727000000003
ERR188176	HLA-F	4500.79449	376.198346
ERR188176	HLA-G	108.0442	5.49284
ERR188177	HLA-A	57638.298709999995	1429.053872
ERR188177	HLA-B	65055.492	1709.56701
ERR188177	HLA-C	34803.3964	932.213226
ERR188177	HLA-DMA	4869.00064	179.526859
ERR188177	HLA-DMB	2409.0009999999997	73.80856
ERR188177	HLA-DOA	3862.81063	49.553107000000004
ERR188177	HLA-DOB	808.2878000000001	26.42482
ERR188177	HLA-DPA1	17875.0067	439.568215
ERR188177	HLA-DPB1	12230.48008	413.63196500000004
ERR188177	HLA-DQA1	12723.573100000001	429.273632
ERR188177	HLA-DQB1	7333.15781	288.734824
ERR188177	HLA-DRA	64441	2188.46
ERR188177	HLA-DRB1	22256.16	784.518
ERR188177	HLA-DRB5	3949.29	128.662
ERR188177	HLA-E	16918.5946	254.16868000000002
ERR188177	HLA-F	6638.722239999999	285.5303228
ERR188177	HLA-G	84.5451	2.9657999999999998
ERR188179	HLA-A	39663.36355	1786.028199
ERR188179	HLA-B	51681.7472	2543.6066600000004
ERR188179	HLA-C	31677.883400000002	1552.60467
ERR188179	HLA-DMA	2722.85151	169.665512
ERR188179	HLA-DMB	1635.1963	81.14438
ERR188179	HLA-DOA	1499.00016	33.512451
ERR188179	HLA-DOB	301.0737	16.66694
ERR188179	HLA-DPA1	13674.985394	586.401922
ERR188179	HLA-DPB1	5597.00084	292.646711
ERR188179	HLA-DQA1	10959.816920000001	644.838586
ERR188179	HLA-DQB1	8345.97154	574.4130610000001
ERR188179	HLA-DRA	32869.987	1927.14385
ERR188179	HLA-DRB1	15363.938999999998	914.5977
ERR188179	HLA-DRB5	6183.6	349.576
ERR188179	HLA-E	16209.2366	430.40247
ERR188179	HLA-F	3863.2298800000003	287.87523699999997
ERR188179	HLA-G	193.05339999999998	11.425544
ERR188180	HLA-A	59468.11492	2078.85872
ERR188180	HLA-B	79443.528	2976.9692999999997
ERR188180	HLA-C	29184.475280000002	1133.488726
ERR188180	HLA-DMA	5535.00185	248.440281
ERR188180	HLA-DMB	3070.00083	105.710806
ERR188180	HLA-DOA	3021.95876	52.142089999999996
ERR188180	HLA-DOB	1102.01776	43.595244
ERR188180	HLA-DPA1	23977.0278	724.4304619999999
ERR188180	HLA-DPB1	8760.96773	375.31798000000003
ERR188180	HLA-DQA1	14556.006300000001	703.21799
ERR188180	HLA-DQB1	5689.4389	362.594007
ERR188180	HLA-DRA	59725.992	2449.1699399999998
ERR188180	HLA-DRB1	20030.28	927.1690000000001
ERR188180	HLA-DRB5	4934.63	205.472
ERR188180	HLA-E	22346.0768	449.34432000000004
ERR188180	HLA-F	3849.6769758763003	231.91332050933
ERR188180	HLA-G	88.10189	4.1681033
ERR188181	HLA-A	83747.03242999999	1980.5064012
ERR188181	HLA-B	93102.9556	2344.1718300000002
ERR188181	HLA-C	37074.55839	1021.702228
ERR188181	HLA-DMA	11286.63484	292.776848
ERR188181	HLA-DMB	6281.2245	138.07908
ERR188181	HLA-DOA	6799.00043	60.425981
ERR188181	HLA-DOB	1765.63743	40.372311
ERR188181	HLA-DPA1	36732.9597	677.0253250000001
ERR188181	HLA-DPB1	21413.98172	510.41433400000005
ERR188181	HLA-DQA1	37663.8583	1064.86704
ERR188181	HLA-DQB1	30264.2766	786.5910230000001
ERR188181	HLA-DRA	111093.47	2794.5639
ERR188181	HLA-DRB1	39243.386999999995	982.66811
ERR188181	HLA-DRB5	35727.6	855.012
ERR188181	HLA-E	25088.8832	294.50375
ERR188181	HLA-F	6397.95928	251.528178
ERR188181	HLA-G	104.8905	3.116784
ERR188185	HLA-A	83208.69714	3222.634401
ERR188185	HLA-B	94585.2202	3864.03557
ERR188185	HLA-C	44158.2313	2004.90182
ERR188185	HLA-DMA	5581.9924	218.585978
ERR188185	HLA-DMB	2758.00265	79.754087
ERR188185	HLA-DOA	3017.00491	45.751435
ERR188185	HLA-DOB	896.24	32.024862
ERR188185	HLA-DPA1	27099.4316	796.800914
ERR188185	HLA-DPB1	10943.52037	452.028631
ERR188185	HLA-DQA1	21415.6346	904.68481
ERR188185	HLA-DQB1	19039.48665	787.100307
ERR188185	HLA-DRA	70094.0499	2623.7306630000003
ERR188185	HLA-DRB1	21488.77	926.957
ERR188185	HLA-DRB5	8619.64	324.174
ERR188185	HLA-E	47962.9461	912.7797400000001
ERR188185	HLA-F	6991.5293	480.992146
ERR188185	HLA-G	66.54932000000001	2.707509
ERR188186	HLA-A	71771.872	2299.2841169999997
ERR188186	HLA-B	76962.9378	2610.86055
ERR188186	HLA-C	39953.82163	1384.075474
ERR188186	HLA-DMA	2889.99772	126.56849700000001
ERR188186	HLA-DMB	2196.0016	75.0333
ERR188186	HLA-DOA	2004.9951999999998	33.490075000000004
ERR188186	HLA-DOB	351.03672	13.830757
ERR188186	HLA-DPA1	14872.038	456.26414
ERR188186	HLA-DPB1	7412.00193	286.218145
ERR188186	HLA-DQA1	14016.8601	567.849659
ERR188186	HLA-DQB1	15721.886069999999	703.812942
ERR188186	HLA-DRA	36392.992379999996	1503.4109059999998
ERR188186	HLA-DRB1	14693.18	650.71
ERR188186	HLA-DRB5	2980.96	120.154
ERR188186	HLA-E	24897.7822	477.52934
ERR188186	HLA-F	8362.6059	472.520066
ERR188186	HLA-G	261.2306	11.331669999999999
ERR188187	HLA-A	48731.02050020017	1939.258132010515
ERR188187	HLA-B	68026.7191	2825.50043
ERR188187	HLA-C	40139.725399999996	1817.65251
ERR188187	HLA-DMA	3377.99901	172.66215
ERR188187	HLA-DMB	1901.00157	72.678819
ERR188187	HLA-DOA	2519.00251	43.269713
ERR188187	HLA-DOB	404.217	17.11593
ERR188187	HLA-DPA1	16021.977700000001	521.69864
ERR188187	HLA-DPB1	6069.69885	283.561694
ERR188187	HLA-DQA1	12532.48162	709.146962
ERR188187	HLA-DQB1	9194.807999999999	516.8486800000001
ERR188187	HLA-DRA	37852.02934	1680.099343
ERR188187	HLA-DRB1	19934.53	1047.845
ERR188187	HLA-DRB5	6104.25	284.371
ERR188187	HLA-E	19247.9082	424.48875
ERR188187	HLA-F	3994.74554	252.43612900000002
ERR188187	HLA-G	184.45	9.378307
ERR188189	HLA-A	75848.9344	2649.7536560000003
ERR188189	HLA-B	84314.37142	3214.674652
ERR188189	HLA-C	52192.155999999995	2421.42259
ERR188189	HLA-DMA	5042.8698	211.43749
ERR188189	HLA-DMB	2757.9674	83.76466
ERR188189	HLA-DOA	3489.9982200000004	51.715772
ERR188189	HLA-DOB	884.59144	32.690417000000004
ERR188189	HLA-DPA1	21321.412553821	622.1393170322001
ERR188189	HLA-DPB1	10548.53103	434.6827865
ERR188189	HLA-DQA1	16826.866019999998	771.891294
ERR188189	HLA-DQB1	11986.7201	482.60089
ERR188189	HLA-DRA	50757.969600000004	2014.625777
ERR188189	HLA-DRB1	26035.13	1072.0349999999999
ERR188189	HLA-DRB5	6294.08	237.498
ERR188189	HLA-E	30556.4343	567.70229
ERR188189	HLA-F	6443.6831999999995	372.003109
ERR188189	HLA-G	266.84	12.045020000000001
ERR188190	HLA-A	33468.3062	2823.63807
ERR188190	HLA-B	43154.97847	3616.4259
ERR188190	HLA-C	16754.45785	1880.87056
ERR188190	HLA-DMA	2773.99922	194.41898
ERR188190	HLA-DMB	1325.0004	70.82995
ERR188190	HLA-DOA	1362.00081	34.327127000000004
ERR188190	HLA-DOB	636.1307999999999	38.74423
ERR188190	HLA-DPA1	10048.0088	487.49938000000003
ERR188190	HLA-DPB1	4956.98788	350.297632
ERR188190	HLA-DQA1	5092.59814	393.51751
ERR188190	HLA-DQB1	3179.58977	293.404002
ERR188190	HLA-DRA	34621.973379999996	2220.2868989999997
ERR188190	HLA-DRB1	14224.7	1209.5149999999999
ERR188190	HLA-DRB5	4359.88	290.032
ERR188190	HLA-E	12540.6623	472.33525
ERR188190	HLA-F	1823.70414	333.481598
ERR188190	HLA-G	111.56554	10.451266
ERR188191	HLA-A	35259.98195	1961.060206
ERR188191	HLA-B	35748.1599	2151.93851
ERR188191	HLA-C	22311.8409	1408.54559
ERR188191	HLA-DMA	2587.99852	188.79861400000001
ERR188191	HLA-DMB	1806.0043	103.99654
ERR188191	HLA-DOA	2456.9980809999997	67.748439
ERR188191	HLA-DOB	586.0244	37.62858
ERR188191	HLA-DPA1	15783.041799999999	848.63019
ERR188191	HLA-DPB1	7027.99259	482.669735
ERR188191	HLA-DQA1	9400.98133	693.7949
ERR188191	HLA-DQB1	6045.28444	532.460466
ERR188191	HLA-DRA	40362.973	2769.6887
ERR188191	HLA-DRB1	21261.87	1536.433
ERR188191	HLA-DRB5	3773.18	254.401
ERR188191	HLA-E	10918.398799999999	365.21840000000003
ERR188191	HLA-F	2602.63824	233.573815
ERR188191	HLA-G	75.46640000000001	5.2965800000000005
ERR188192	HLA-A	73076.58737	2240.8726635999997
ERR188192	HLA-B	66819.2777	2214.67882
ERR188192	HLA-C	37742.9982	1425.6852000000001
ERR188192	HLA-DMA	5184.99879	190.628426
ERR188192	HLA-DMB	4106.9995	119.28579
ERR188192	HLA-DOA	3874.99703	49.64669
ERR188192	HLA-DOB	366.30733999999995	11.494125
ERR188192	HLA-DPA1	23137.05971	604.958183
ERR188192	HLA-DPB1	11103.997899999998	398.494528
ERR188192	HLA-DQA1	18446.0598	710.059179
ERR188192	HLA-DQB1	10766.187	491.084312
ERR188192	HLA-DRA	59514.019	2028.3517
ERR188192	HLA-DRB1	44721.39	1545.6779999999999
ERR188192	HLA-DRB5	9911.37	319.499
ERR188192	HLA-E	23896.2208	387.65291
ERR188192	HLA-F	5667.65102105197	247.862125113552
ERR188192	HLA-G	118.5009	4.579608
ERR188194	HLA-A	42424.89696	1098.743132
ERR188194	HLA-B	92375.9365	2523.780538
ERR188194	HLA-C	41461.8578	1173.767883
ERR188194	HLA-DMA	2663.9995	110.08941
ERR188194	HLA-DMB	1534.9953	47.1032
ERR188194	HLA-DOA	2358.00347	32.445849
ERR188194	HLA-DOB	511.4085	17.571744000000002
ERR188194	HLA-DPA1	14427.023210000001	377.594902
ERR188194	HLA-DPB1	6775.52101	226.829837
ERR188194	HLA-DQA1	11664.237509999999	471.03720999999996
ERR188194	HLA-DQB1	3603.1718	169.479701
ERR188194	HLA-DRA	36377.957	1292.65401
ERR188194	HLA-DRB1	23406.600000000002	836.3498000000001
ERR188194	HLA-DRB5	3247.06	109
ERR188194	HLA-E	19186.2999	297.76997
ERR188194	HLA-F	4385.61407	174.344775
ERR188194	HLA-G	17.03056	0.519289
ERR188195	HLA-A	118773.0162	4027.227623
ERR188195	HLA-B	117054.3395	4116.1704
ERR188195	HLA-C	97267.8279	3491.3752799999997
ERR188195	HLA-DMA	4696.00169	227.355352
ERR188195	HLA-DMB	3532.9979999999996	138.99948
ERR188195	HLA-DOA	2435.0007	49.526468
ERR188195	HLA-DOB	489.399	21.217992
ERR188195	HLA-DPA1	30510.968200000003	1098.80598
ERR188195	HLA-DPB1	14498.63695	671.324978
ERR188195	HLA-DQA1	28855.564000000002	1427.37654
ERR188195	HLA-DQB1	17330.16259	871.525231
ERR188195	HLA-DRA	55418	2548.14
ERR188195	HLA-DRB1	58586.530000000006	2647.876
ERR188195	HLA-DRB5	10634.4	460.24
ERR188195	HLA-E	43934.505600000004	905.04115
ERR188195	HLA-F	11325.37704	646.5082090000001
ERR188195	HLA-G	537.038	24.82977
ERR188196	HLA-A	32806.18088	1007.921144
ERR188196	HLA-B	44898.259000000005	1482.7145
ERR188196	HLA-C	20673.980199999998	683.10011
ERR188196	HLA-DMA	5404.007	252.77496200000002
ERR188196	HLA-DMB	2964.9959	97.5907
ERR188196	HLA-DOA	3960.0032	74.551983
ERR188196	HLA-DOB	893.1834	37.93475
ERR188196	HLA-DPA1	19463.0304	614.31188
ERR188196	HLA-DPB1	9891.9988	341.48895600000003
ERR188196	HLA-DQA1	19137.73832	666.929791
ERR188196	HLA-DQB1	9959.84755	571.33089
ERR188196	HLA-DRA	66058.035	2920.6286849999997
ERR188196	HLA-DRB1	22059.760000000002	967.62
ERR188196	HLA-DRB5	2984.4	121.581
ERR188196	HLA-E	11509.156500000001	205.59935
ERR188196	HLA-F	2726.21907792	131.485997387
ERR188196	HLA-G	5.00572	0.234149
ERR188197	HLA-A	48132.39363	1603.0729059999999
ERR188197	HLA-B	73135.27682	2482.412301
ERR188197	HLA-C	24594.24652	973.567535
ERR188197	HLA-DMA	6792.00492	220.788462
ERR188197	HLA-DMB	3578.9985	99.4229
ERR188197	HLA-DOA	3257.24426	36.850803
ERR188197	HLA-DOB	1254.6301999999998	35.28197
ERR188197	HLA-DPA1	25201.9586	561.027446
ERR188197	HLA-DPB1	19929.94773	733.2793014
ERR188197	HLA-DQA1	10583.5227	443.455283
ERR188197	HLA-DQB1	11409.1705	523.517844
ERR188197	HLA-DRA	92338.039	2797.60875
ERR188197	HLA-DRB1	36968.7	1297.81
ERR188197	HLA-DRB5	17226.2	513.419
ERR188197	HLA-E	17185.56968	266.00129000000004
ERR188197	HLA-F	5015.56438	310.234843
ERR188197	HLA-G	72.26053	2.764433
ERR188198	HLA-A	74035.44589	1972.944688
ERR188198	HLA-B	84836.90556999999	2485.944803
ERR188198	HLA-C	41156.390680000004	1343.3715789999999
ERR188198	HLA-DMA	4348.99983	137.61775020000002
ERR188198	HLA-DMB	2525.99667	57.36042
ERR188198	HLA-DOA	2669.00306	34.022096
ERR188198	HLA-DOB	488.4351	13.3072
ERR188198	HLA-DPA1	23675.0121	563.17473
ERR188198	HLA-DPB1	8109.77515	252.78717500000002
ERR188198	HLA-DQA1	15428.840040000001	568.0502193
ERR188198	HLA-DQB1	11211.1499	324.27981
ERR188198	HLA-DRA	44789.9636	1353.3906299999999
ERR188198	HLA-DRB1	24636.120000000003	777.115
ERR188198	HLA-DRB5	7589.79	218.087
ERR188198	HLA-E	30776.335600000002	436.67275
ERR188198	HLA-F	6650.53539	298.801272
ERR188198	HLA-G	196.99032	6.619425
ERR188199	HLA-A	35507.51562	2729.000059
ERR188199	HLA-B	46764.457200000004	3611.69283
ERR188199	HLA-C	21934.97442378072	1907.518231330466
ERR188199	HLA-DMA	3997.64485	231.383101
ERR188199	HLA-DMB	3491.4538	159.45252
ERR188199	HLA-DOA	2525.9989100000003	55.526630000000004
ERR188199	HLA-DOB	557.9991299999999	29.743755
ERR188199	HLA-DPA1	29814.84797	1423.267951
ERR188199	HLA-DPB1	10613.557910000001	830.943993
